Name;Country;Genre;Status;URL
Labyrinthes;United Kingdom;Melodic Black/Thrash Metal/Metalcore;Active;https://www.metal-archives.com/bands/Labyrinthes/3540540033
Labyrinthian;United States;Black Metal;Active;https://www.metal-archives.com/bands/Labyrinthian/3540471568
Labyrinthine;United States;Progressive Metal;Split-up;https://www.metal-archives.com/bands/Labyrinthine/102924
Labyrinthine;United States;Black Metal;Active;https://www.metal-archives.com/bands/Labyrinthine/110238
Labyrinthine Haze;Sweden;Black Metal;Active;https://www.metal-archives.com/bands/Labyrinthine_Haze/3540496550
Labyrinthique;Canada;Atmospheric Black Metal;On hold;https://www.metal-archives.com/bands/Labyrinthique/3540424102
Labyrinthus Noctis;Italy;Gothic/Doom Metal;Active;https://www.metal-archives.com/bands/Labyrinthus_Noctis/43527
Labyrinthus Stellarum;Ukraine;Atmospheric Black Metal;Active;https://www.metal-archives.com/bands/Labyrinthus_Stellarum/3540522573
LAC;Brazil;Death Metal;Active;https://www.metal-archives.com/bands/LAC/96802
laCasta;Italy;Black Metal/Hardcore;Active;https://www.metal-archives.com/bands/laCasta/3540399864
Laccolith;Netherlands;Death Metal;Active;https://www.metal-archives.com/bands/Laccolith/3540509025
Lace;United States;Heavy Metal;Split-up;https://www.metal-archives.com/bands/Lace/128981
Lace Dragon;United States;Thrash/Heavy Metal;Active;https://www.metal-archives.com/bands/Lace_Dragon/3540321723
Lace Labor;United States;Heavy/Groove Metal;Active;https://www.metal-archives.com/bands/Lace_Labor/36329
Lace Shawl;United States;Raw Black Metal/Dungeon Synth;Active;https://www.metal-archives.com/bands/Lace_Shawl/3540483253
